customer_id,customer_size,annual_revenue,industry,c_level_engagement,open_deals,customer_sign_up_date,amount_ARR_cloud,amount_ARR_on_prem,feature_1_usage,feature_2_usage,feature_3_usage,next_renewal_date,last_qbr_date,amount_ARR_total,customer_age,days_between_renewal_and_qbr,churned
4805,1221,753397.95,Retail,medium,1,2021-08-24,285609.26,13200.76,high,high,low,2024-08-24,2021-09-07,298810.02,52,1082,0
4806,2001,1182322.47,Finance,medium,0,2022-06-09,159927.42,17646.12,medium,high,high,2025-06-09,2024-12-26,177573.54,42,165,0
4807,1810,1058613.1,Retail,low,0,2010-10-20,324055.71,6479.63,high,high,low,2013-10-20,2012-05-14,330535.34,184,524,0
4808,1655,850069.21,Food and Beverage,low,0,2014-09-30,255981.35,12557.4,high,high,high,2017-09-30,2016-03-10,268538.75,136,569,0
4809,2041,1168260.74,Technology,medium,0,2013-05-30,95071.76,8458.2,low,low,high,2016-05-30,2016-02-26,103529.95999999999,152,94,1
4810,1605,1218599.09,Finance,medium,0,2022-10-26,162522.16,8112.89,high,high,high,2025-10-26,2025-08-06,170635.05000000002,37,81,1
4811,1504,1060278.91,Technology,medium,1,2014-04-22,88773.02,6867.08,high,medium,low,2017-04-22,2014-11-11,95640.1,141,893,1
4812,2013,990628.32,Manufacturing,medium,0,2015-07-20,148521.7,7068.36,medium,medium,high,2018-07-20,2016-06-30,155590.06,126,750,1
4813,1185,904425.78,Healthcare,medium,0,2018-05-23,95128.97,4775.81,high,high,high,2021-05-23,2018-07-26,99904.78,91,1032,0
4814,1142,1231546.21,Education,low,1,2020-11-16,64297.78,7594.0,high,high,high,2023-11-16,2021-10-19,71891.78,61,758,1
4815,1005,902096.1,Retail,medium,1,2014-09-25,286809.89,7287.83,high,medium,high,2017-09-25,2016-08-16,294097.72000000003,136,405,0
4816,1988,1140748.3,Technology,medium,1,2021-06-15,342163.15,8448.89,high,medium,high,2024-06-15,2023-12-06,350612.04000000004,54,192,0
4817,1472,1525101.46,Healthcare,medium,0,2011-12-06,321314.68,6440.18,low,high,low,2014-12-06,2012-02-15,327754.86,170,1025,0
4818,1840,1285150.18,Energy,medium,0,2022-05-31,247822.47,4292.77,medium,high,low,2025-05-31,2024-03-22,252115.24,42,435,0
4819,1250,861844.29,Energy,medium,0,2016-07-05,63287.67,8640.11,medium,medium,high,2019-07-05,2018-07-12,71927.78,114,358,1
4820,1455,696660.2,Government,medium,0,2010-06-11,141814.45,5394.92,medium,medium,medium,2013-06-11,2011-04-22,147209.37000000002,188,781,1
4821,1138,692385.26,Technology,medium,0,2019-07-04,70452.28,10290.44,medium,high,high,2022-07-04,2021-03-23,80742.72,78,468,1
4822,1636,959103.55,Technology,medium,0,2017-10-02,85088.24,5583.48,medium,high,high,2020-10-02,2020-05-11,90671.72,99,144,1
4823,1559,1119774.95,Manufacturing,medium,1,2021-01-27,183576.97,7571.48,high,low,high,2024-01-27,2021-10-27,191148.45,59,822,1
4824,1752,915219.2,Retail,medium,0,2018-07-09,206693.21,6483.53,high,medium,high,2021-07-09,2019-04-17,213176.74,90,814,1
4825,1250,1193915.99,Manufacturing,medium,0,2021-07-08,102423.23,7181.98,high,high,high,2024-07-08,2022-01-28,109605.20999999999,53,892,1
4826,1584,973193.9,Retail,low,1,2012-12-21,215006.05,7603.78,high,high,high,2015-12-21,2015-06-26,222609.83,157,178,0
4827,1304,876775.53,Technology,low,0,2019-07-30,252735.65,7463.62,medium,medium,high,2022-07-30,2021-06-03,260199.27,77,422,0
4828,1948,944635.03,Government,medium,0,2010-12-08,260308.72,5914.47,high,high,high,2013-12-08,2011-07-13,266223.19,182,879,0
4829,1467,817458.09,Healthcare,medium,0,2016-10-26,67373.12,8445.33,high,high,high,2019-10-26,2018-01-29,75818.45,110,635,0
4830,1314,1177725.87,Healthcare,medium,0,2016-07-29,100331.02,10521.1,high,high,high,2019-07-29,2019-07-02,110852.12000000001,113,27,0
4831,1181,983795.08,Retail,medium,0,2012-08-01,325901.02,7756.44,medium,high,low,2015-08-01,2014-10-14,333657.46,162,291,0
4832,1596,998695.21,Energy,medium,0,2016-07-18,105207.07,8607.36,high,high,high,2019-07-18,2017-05-24,113814.43000000001,114,785,0
4833,1485,607565.14,Food and Beverage,medium,1,2012-08-30,240421.21,11280.6,low,high,high,2015-08-30,2014-01-10,251701.81,161,597,1
4834,1571,1036585.21,Energy,low,0,2022-06-20,106368.35,10149.1,medium,high,low,2025-06-20,2024-07-10,116517.45000000001,42,345,0
4835,1796,801357.97,Energy,medium,0,2020-05-22,99302.51,7613.9,high,high,high,2023-05-22,2022-09-08,106916.40999999999,67,256,0
4836,1526,976862.71,Technology,medium,0,2019-01-11,172065.92,7512.13,medium,high,high,2022-01-11,2019-11-18,179578.05000000002,83,785,1
4837,1278,1172614.39,Food and Beverage,medium,1,2022-01-14,304225.15,7928.12,medium,high,low,2025-01-14,2022-11-21,312153.27,47,785,0
4838,1412,1291495.09,Food and Beverage,medium,0,2015-07-10,303930.89,8504.58,high,high,high,2018-07-10,2017-12-11,312435.47000000003,126,211,0
4839,733,1000096.78,Technology,medium,0,2022-11-23,373918.66,6119.55,medium,high,high,2025-11-23,2024-12-24,380038.20999999996,36,334,0
4840,1506,976871.84,Education,medium,0,2014-05-28,172040.36,9240.39,medium,low,high,2017-05-28,2015-11-02,181280.75,140,573,0
4841,1414,1012819.27,Education,high,0,2020-07-08,102323.99,5322.24,high,high,high,2023-07-08,2022-06-28,107646.23000000001,65,375,0
4842,1600,983598.81,Technology,medium,0,2013-09-05,100177.47,10041.39,medium,high,low,2016-09-05,2016-07-28,110218.86,149,39,0
4843,1470,795824.02,Energy,medium,1,2020-02-10,112253.27,9224.71,low,medium,low,2023-02-10,2022-09-12,121477.98000000001,70,151,1
4844,2053,1005166.53,Food and Beverage,medium,0,2015-05-27,240865.4,8026.39,medium,high,low,2018-05-27,2017-06-23,248891.79,128,338,0
4845,1257,709290.04,Manufacturing,medium,1,2018-08-13,191658.6,8106.57,medium,low,low,2021-08-13,2018-11-23,199765.17,88,994,0
4846,1887,1130365.17,Manufacturing,medium,0,2015-08-31,173819.45,6586.13,low,high,medium,2018-08-31,2017-04-06,180405.58000000002,124,512,0
4847,1590,636442.55,Food and Beverage,medium,1,2014-02-11,498297.81,6091.93,high,high,low,2017-02-11,2014-11-24,504389.74,143,810,0
4848,1445,897559.47,Finance,low,0,2021-06-11,103617.54,10617.2,high,high,high,2024-06-11,2022-02-02,114234.73999999999,54,860,1
4849,1544,978825.57,Food and Beverage,low,0,2021-11-26,211388.16,7393.06,medium,high,high,2024-11-26,2024-08-06,218781.22,48,112,0
4850,1000,1027139.61,Finance,medium,0,2010-07-22,76095.3,6170.79,high,low,high,2013-07-22,2010-10-27,82266.09,187,999,1
4851,1116,981710.5,Energy,high,0,2016-12-14,111969.82,10041.39,high,high,high,2019-12-14,2018-12-07,122011.21,109,372,1
4852,1268,1118558.91,Energy,medium,0,2014-04-22,57018.12,9347.3,medium,high,high,2017-04-22,2014-10-17,66365.42,141,918,1
4853,1508,780227.35,Manufacturing,medium,1,2012-03-07,98251.68,9118.04,high,high,low,2015-03-07,2012-11-23,107369.72,167,834,1
4854,1512,1124825.47,Energy,high,0,2015-07-30,200061.81,10639.17,high,medium,high,2018-07-30,2016-07-15,210700.98,125,745,0
4855,1615,1234155.53,Energy,medium,0,2018-06-04,95944.42,7325.68,high,low,high,2021-06-04,2018-09-24,103270.1,91,984,1
4856,1358,1096583.66,Retail,high,0,2017-11-14,351670.38,14387.88,medium,high,low,2020-11-14,2018-12-13,366058.26,98,702,0
4857,1914,1484265.9,Education,medium,0,2016-04-29,164878.96,8112.34,medium,high,medium,2019-04-29,2016-08-12,172991.3,116,990,1
4858,1574,1058776.06,Energy,medium,1,2011-12-12,133994.04,9653.52,high,high,high,2014-12-12,2013-08-13,143647.56,170,486,0
4859,1670,684846.8,Energy,medium,0,2015-11-25,67482.64,7746.07,high,high,low,2018-11-25,2016-06-27,75228.70999999999,122,881,0
4860,1183,831716.29,Finance,medium,0,2018-12-05,326443.15,5792.19,high,high,high,2021-12-05,2021-10-13,332235.34,85,53,0
4861,1469,1130936.65,Technology,medium,0,2013-05-21,48853.68,11152.57,high,high,low,2016-05-21,2014-01-07,60006.25,152,865,1
4862,1595,523643.71,Government,low,0,2013-08-19,165181.71,5181.21,high,low,high,2016-08-19,2014-06-27,170362.91999999998,149,784,1
4863,1530,1038368.07,Energy,medium,0,2015-10-05,114995.84,15915.66,medium,low,high,2018-10-05,2017-07-12,130911.5,123,450,1
4864,1655,1034444.8,Education,medium,0,2011-09-19,489109.42,6373.82,high,high,high,2014-09-19,2012-12-24,495483.24,172,634,0
4865,1376,833833.73,Food and Beverage,medium,0,2015-12-15,80427.32,9463.25,high,medium,high,2018-12-15,2017-03-28,89890.57,121,627,0
4866,1321,928138.81,Technology,low,0,2010-03-10,267075.37,5908.62,high,high,low,2013-03-10,2013-03-04,272983.99,191,6,0
4867,1208,1020170.69,Technology,high,0,2014-01-13,185100.88,6675.77,medium,high,high,2017-01-13,2015-10-01,191776.65,144,470,0
4868,1437,1320669.57,Energy,high,0,2020-04-13,225222.16,10212.04,high,high,high,2023-04-13,2022-12-16,235434.2,68,118,0
4869,1158,649472.37,Manufacturing,medium,1,2011-06-03,218358.4,8424.09,medium,high,high,2014-06-03,2011-10-21,226782.49,176,956,0
4870,1576,883225.82,Energy,medium,0,2011-08-10,112104.31,5605.49,high,medium,high,2014-08-10,2013-04-30,117709.8,174,467,0
4871,1702,759100.52,Energy,medium,0,2022-10-18,149633.54,5685.76,medium,high,high,2025-10-18,2024-08-05,155319.30000000002,38,439,0
4872,1572,611797.54,Manufacturing,medium,0,2022-10-31,208979.12,11280.48,low,medium,low,2025-10-31,2023-01-31,220259.6,37,1004,1
4873,1728,818017.32,Energy,low,0,2015-04-16,250080.77,9215.73,high,high,high,2018-04-16,2016-01-21,259296.5,129,816,0
4874,2045,1072143.58,Retail,medium,0,2021-04-12,105695.04,7865.7,high,high,high,2024-04-12,2021-12-23,113560.73999999999,56,841,0
4875,1296,1158115.98,Healthcare,low,0,2018-10-18,154338.24,5876.6,medium,high,high,2021-10-18,2020-10-19,160214.84,86,364,1
4876,1355,1044089.57,Energy,medium,0,2010-10-14,115631.16,8308.86,high,high,low,2013-10-14,2010-11-09,123940.02,184,1070,1
4877,1339,759588.89,Finance,low,1,2012-12-10,211011.33,10166.74,high,high,medium,2015-12-10,2014-02-07,221178.06999999998,158,671,1
4878,1226,821860.43,Manufacturing,high,0,2012-03-06,44660.43,6514.76,medium,high,high,2015-03-06,2012-07-23,51175.19,167,956,0
4879,1403,967291.41,Technology,medium,0,2010-10-26,82422.86,6434.26,high,low,high,2013-10-26,2012-05-18,88857.12,183,526,0
4880,1293,715972.78,Food and Beverage,medium,0,2016-09-01,142272.29,9130.44,high,high,low,2019-09-01,2016-12-13,151402.73,112,992,0
4881,994,1083717.1,Manufacturing,medium,0,2010-12-02,309050.83,9274.8,medium,high,low,2013-12-02,2013-09-18,318325.63,182,75,0
4882,1638,984293.2,Education,low,0,2022-05-04,69157.02,7574.2,high,high,low,2025-05-04,2023-03-02,76731.22,43,794,1
4883,1215,1136413.97,Energy,medium,0,2013-05-14,219145.04,11869.41,medium,high,medium,2016-05-14,2014-11-05,231014.45,152,556,0
4884,1564,894570.27,Government,medium,0,2010-05-03,661318.75,6271.29,medium,high,high,2013-05-03,2012-04-20,667590.04,189,378,0
4885,1984,696508.43,Government,medium,1,2011-11-16,295072.17,11943.59,medium,high,high,2014-11-16,2013-10-04,307015.76,171,408,0
4886,1420,854129.35,Finance,high,0,2018-12-27,59411.57,6696.07,high,high,low,2021-12-27,2020-07-09,66107.64,84,536,0
4887,1531,1266490.98,Retail,high,0,2020-09-02,125608.96,6816.31,medium,medium,high,2023-09-02,2021-03-02,132425.27000000002,63,914,1
4888,2127,817968.53,Manufacturing,low,0,2020-08-18,316690.2,19262.92,high,low,high,2023-08-18,2023-05-24,335953.12,64,86,0
4889,1581,1222794.42,Retail,medium,0,2014-03-10,113866.03,8877.69,medium,high,low,2017-03-10,2016-12-05,122743.72,142,95,1
4890,1345,686403.27,Finance,medium,0,2018-03-30,220042.61,10814.46,high,high,high,2021-03-30,2019-06-19,230857.06999999998,93,650,0
4891,1613,1322949.2,Food and Beverage,low,0,2019-07-11,128110.86,6506.9,medium,high,high,2022-07-11,2021-06-08,134617.76,77,398,1
4892,1529,1055722.29,Manufacturing,medium,0,2012-11-02,95663.95,10508.39,high,high,high,2015-11-02,2013-03-01,106172.34,159,976,0
4893,1685,970678.59,Education,medium,1,2020-03-31,76653.47,7646.41,high,high,high,2023-03-31,2022-12-07,84299.88,69,114,0
4894,1510,637053.31,Energy,medium,0,2019-05-15,118360.71,7575.29,low,high,high,2022-05-15,2020-02-07,125936.0,79,828,1
4895,1719,1181208.77,Retail,high,0,2016-06-20,243440.32,5096.67,high,high,high,2019-06-20,2018-07-27,248536.99000000002,115,328,0
4896,1424,1106549.42,Finance,medium,1,2018-08-03,174203.34,12183.32,high,high,low,2021-08-03,2021-02-23,186386.66,89,161,0
4897,2080,813094.69,Food and Beverage,medium,0,2017-05-18,58296.06,8051.69,low,high,high,2020-05-18,2017-06-16,66347.75,104,1067,1
4898,1116,689059.8,Energy,medium,0,2017-10-18,149285.25,10555.62,high,high,medium,2020-10-18,2018-08-03,159840.87,98,807,0
4899,1384,1303108.76,Government,medium,1,2018-07-03,283081.88,7826.4,low,high,low,2021-07-03,2021-04-22,290908.28,90,72,0
4900,1383,938611.46,Retail,medium,0,2010-12-17,165524.95,8166.59,high,high,high,2013-12-17,2011-09-06,173691.54,182,833,0
4901,1678,1092745.58,Energy,medium,0,2016-11-25,251209.46,11735.05,high,high,high,2019-11-25,2018-07-26,262944.51,109,487,0
4902,1737,1603074.77,Technology,low,0,2017-04-06,148012.3,6910.81,high,high,high,2020-04-06,2018-06-12,154923.11,105,664,1
4903,1426,1363323.19,Retail,medium,0,2022-06-08,106416.8,11567.9,high,high,high,2025-06-08,2022-06-09,117984.7,42,1095,0
4904,1416,1184760.14,Finance,medium,0,2013-10-28,108775.21,9043.88,high,high,high,2016-10-28,2014-09-26,117819.09000000001,147,763,0
4905,1148,1213925.08,Education,medium,0,2013-05-02,179073.3,9503.03,low,high,high,2016-05-02,2013-05-15,188576.33,153,1083,0
4906,1285,947419.06,Finance,medium,0,2018-09-03,76861.57,5262.87,medium,high,medium,2021-09-03,2020-09-28,82124.44,88,340,0
4907,1215,942969.94,Energy,low,0,2022-03-02,155723.85,7672.29,medium,high,high,2025-03-02,2023-07-14,163396.14,45,597,1
4908,1510,814171.14,Energy,medium,0,2018-04-25,182095.52,8581.58,low,high,low,2021-04-25,2019-08-20,190677.09999999998,92,614,0
4909,1553,779463.4,Education,medium,1,2010-05-21,231380.41,5272.16,medium,high,high,2013-05-21,2013-02-01,236652.57,189,109,0
4910,1764,1215063.62,Food and Beverage,high,0,2020-01-08,190110.62,7913.68,high,high,low,2023-01-08,2022-02-10,198024.3,71,332,0
4911,1316,992443.58,Healthcare,medium,0,2020-03-19,250216.35,6794.37,high,high,high,2023-03-19,2021-09-24,257010.72,69,541,0
4912,1304,1117796.68,Finance,medium,0,2011-08-08,83755.02,10313.04,high,high,high,2014-08-08,2014-05-12,94068.06,174,88,1
4913,1311,632418.5,Manufacturing,medium,0,2014-05-19,114881.59,9214.28,high,high,high,2017-05-19,2017-04-05,124095.87,140,44,0
4914,1747,1237071.65,Retail,low,0,2011-06-15,97574.47,9981.89,high,high,low,2014-06-15,2011-08-10,107556.36,176,1040,0
4915,1626,924230.88,Healthcare,medium,0,2011-03-03,208486.13,8110.93,high,low,high,2014-03-03,2011-04-27,216597.06,179,1041,0
4916,1787,1102774.11,Energy,medium,1,2011-01-17,318383.8,7658.62,high,high,high,2014-01-17,2013-10-10,326042.42,181,99,0
4917,1458,1258329.1,Technology,low,0,2013-05-17,164385.67,7947.73,high,low,low,2016-05-17,2014-10-16,172333.40000000002,152,579,1
4918,1898,1159970.0,Retail,medium,1,2014-05-16,96789.74,5481.3,high,high,high,2017-05-16,2015-02-25,102271.04000000001,140,811,0
4919,1597,1189181.5,Manufacturing,low,0,2011-01-11,150009.78,9186.27,high,high,low,2014-01-11,2011-05-18,159196.05,181,969,1
4920,1477,1170186.85,Food and Beverage,medium,0,2022-03-01,113107.92,4613.95,high,high,high,2025-03-01,2022-12-20,117721.87,45,802,0
4921,1338,994623.84,Government,medium,0,2015-04-17,162347.17,7188.27,high,high,high,2018-04-17,2016-06-17,169535.44,129,669,1
4922,1532,853219.33,Energy,medium,0,2018-11-13,203475.19,13036.99,high,high,high,2021-11-13,2020-07-24,216512.18,85,477,0
4923,1549,1044419.77,Energy,medium,0,2014-01-07,277805.66,9719.5,high,high,high,2017-01-07,2016-01-07,287525.16,144,366,0
4924,1403,1113154.78,Manufacturing,medium,0,2019-01-28,411604.17,7495.46,medium,high,high,2022-01-28,2019-10-03,419099.63,83,848,1
4925,1467,701139.03,Healthcare,high,0,2019-05-24,243125.18,10672.13,high,high,high,2022-05-24,2021-12-28,253797.31,79,147,0
4926,1041,1241938.42,Manufacturing,medium,0,2019-04-25,167094.47,6827.12,high,high,low,2022-04-25,2020-11-25,173921.59,80,516,0
4927,1679,1223707.13,Healthcare,low,0,2013-11-05,59152.03,7415.79,high,high,high,2016-11-05,2015-09-14,66567.81999999999,147,418,1
4928,1152,898513.5,Food and Beverage,medium,0,2018-11-07,262386.46,7663.41,high,high,medium,2021-11-07,2020-05-05,270049.87,86,551,0
4929,1411,1037028.96,Energy,low,1,2022-08-23,90929.76,5771.87,medium,high,high,2025-08-23,2025-05-01,96701.62999999999,39,114,0
4930,1817,1071589.16,Retail,medium,0,2019-08-30,130963.59,10373.07,high,high,high,2022-08-30,2020-04-17,141336.66,76,865,0
4931,1146,905224.95,Finance,medium,1,2010-02-04,109820.69,9134.12,medium,high,low,2013-02-04,2011-11-15,118954.81,192,447,0
4932,1641,804291.37,Education,medium,0,2019-09-03,265943.28,5912.5,medium,low,high,2022-09-03,2022-01-03,271855.78,76,243,1
4933,1465,1085130.82,Manufacturing,medium,0,2010-01-11,94286.1,6941.96,high,medium,low,2013-01-11,2011-12-13,101228.06000000001,193,395,1
4934,1396,946077.44,Manufacturing,medium,0,2020-11-09,223258.99,7947.1,high,high,low,2023-11-09,2022-09-30,231206.09,61,405,0
4935,997,958947.54,Finance,medium,0,2021-11-03,167905.82,6122.6,low,low,low,2024-11-03,2023-05-09,174028.42,49,544,1
4936,1702,1062307.21,Energy,medium,0,2019-02-01,163023.59,8227.4,medium,high,high,2022-02-01,2020-01-03,171250.99,83,760,1
4937,1579,1101293.96,Education,medium,1,2019-02-27,178101.42,8971.23,low,low,high,2022-02-27,2019-04-29,187072.65000000002,82,1035,0
4938,1291,903604.45,Food and Beverage,low,0,2016-02-24,336604.18,9071.68,medium,high,medium,2019-02-24,2017-11-20,345675.86,118,461,0
4939,1906,826759.55,Energy,medium,1,2022-06-06,36657.18,5069.79,high,medium,low,2025-06-06,2023-09-04,41726.97,42,641,1
4940,2040,1021602.54,Healthcare,low,0,2014-08-18,189806.52,6298.28,high,high,high,2017-08-18,2017-01-05,196104.8,137,225,1
4941,1422,1072141.95,Energy,medium,1,2010-04-19,168589.68,10418.01,medium,low,high,2013-04-19,2010-07-07,179007.69,190,1017,1
4942,1483,603332.21,Energy,medium,0,2021-06-23,267731.7,7573.98,high,low,high,2024-06-23,2022-03-02,275305.68,54,844,0
4943,1463,962894.44,Retail,medium,1,2021-12-16,79537.25,7431.15,high,high,high,2024-12-16,2022-09-16,86968.4,48,822,0
4944,1361,894088.65,Technology,medium,0,2019-09-10,359013.66,5759.09,high,high,high,2022-09-10,2020-02-19,364772.75,75,934,0
4945,1279,686883.88,Manufacturing,medium,0,2019-07-19,152305.01,6501.82,high,high,medium,2022-07-19,2022-05-30,158806.83000000002,77,50,0
4946,1287,840690.93,Food and Beverage,medium,0,2014-03-05,239632.93,4447.01,high,high,high,2017-03-05,2016-03-18,244079.94,143,352,0
4947,1911,1031319.62,Finance,medium,0,2022-02-11,140518.68,14603.98,high,low,high,2025-02-11,2023-07-21,155122.66,46,571,1
4948,1663,1036065.85,Food and Beverage,medium,0,2017-06-19,127505.88,6790.11,medium,high,low,2020-06-19,2020-02-11,134295.99,102,129,0
4949,1383,945946.47,Retail,low,0,2016-08-16,106211.42,7137.6,medium,high,low,2019-08-16,2016-10-11,113349.02,113,1039,1
4950,1589,950887.49,Energy,medium,0,2020-09-23,99251.19,4185.27,low,high,high,2023-09-23,2021-03-05,103436.46,63,932,1
4951,1206,868870.99,Manufacturing,medium,0,2013-07-01,432557.66,8040.89,low,high,medium,2016-07-01,2015-06-03,440598.55,151,394,0
4952,1697,897280.75,Technology,medium,0,2016-08-10,199577.29,10690.35,low,high,low,2019-08-10,2017-09-19,210267.64,113,690,0
4953,1899,810019.22,Finance,medium,1,2016-11-01,302288.55,3102.81,high,high,high,2019-11-01,2018-02-26,305391.36,110,613,0
4954,1683,1007539.54,Healthcare,medium,0,2013-11-19,354175.35,8058.57,high,high,low,2016-11-19,2014-11-11,362233.92,146,739,0
4955,1606,972581.87,Education,medium,0,2017-05-08,68838.23,10175.91,high,high,high,2020-05-08,2019-09-05,79014.14,104,246,1
4956,1506,688566.92,Retail,medium,0,2021-07-26,150291.66,5213.78,high,high,high,2024-07-26,2021-07-27,155505.44,53,1095,1
4957,1935,952888.86,Government,medium,0,2022-12-06,189818.42,6917.22,high,high,low,2025-12-06,2024-12-04,196735.64,36,367,0
4958,1727,992131.77,Government,low,0,2011-10-27,165756.11,9844.19,high,high,high,2014-10-27,2012-07-05,175600.3,171,844,0
4959,1575,853546.73,Energy,medium,0,2020-07-14,127477.63,6800.91,high,high,high,2023-07-14,2021-05-17,134278.54,65,788,0
4960,1940,1156291.47,Technology,medium,0,2012-09-18,268136.62,3859.37,medium,high,high,2015-09-18,2014-04-17,271995.99,160,519,0
4961,1957,625609.89,Finance,medium,0,2016-10-14,166164.29,9620.44,high,high,low,2019-10-14,2019-03-13,175784.73,111,215,0
4962,1663,1221875.09,Food and Beverage,medium,0,2012-07-03,149437.14,6511.62,medium,high,high,2015-07-03,2012-09-12,155948.76,163,1024,1
4963,1234,1108751.91,Food and Beverage,high,0,2012-04-26,173916.39,7829.6,high,low,low,2015-04-26,2012-09-10,181745.99000000002,165,958,1
4964,1658,1369397.53,Technology,medium,0,2019-06-26,157454.83,7539.35,medium,high,high,2022-06-26,2021-01-06,164994.18,78,536,1
4965,1501,1257382.65,Retail,medium,1,2021-10-29,70479.58,8977.54,high,high,low,2024-10-29,2022-05-27,79457.12,49,886,0
4966,1329,1043074.98,Retail,medium,0,2018-10-22,194496.42,7351.29,high,high,medium,2021-10-22,2020-01-23,201847.71000000002,86,638,0
4967,1351,1031344.04,Finance,medium,0,2020-01-13,92723.53,12855.07,high,high,high,2023-01-13,2021-01-21,105578.6,71,722,1
4968,1536,851003.53,Healthcare,medium,0,2013-11-19,103799.6,6238.45,high,high,medium,2016-11-19,2013-12-25,110038.05,146,1060,1
4969,1313,911411.59,Healthcare,medium,0,2011-06-28,72214.96,9537.23,high,high,high,2014-06-28,2013-10-23,81752.19,175,248,0
4970,1512,978490.03,Technology,medium,1,2016-09-15,73806.18,7477.03,medium,high,high,2019-09-15,2016-10-11,81283.20999999999,112,1069,0
4971,1549,1069233.5,Technology,medium,1,2015-10-29,278922.69,11541.75,medium,high,high,2018-10-29,2016-09-19,290464.44,122,770,0
4972,1407,984901.52,Finance,medium,0,2016-02-25,136952.04,13362.03,high,high,high,2019-02-25,2018-08-23,150314.07,118,186,1
4973,1188,1191378.92,Energy,medium,0,2013-07-03,302523.95,6622.46,medium,high,high,2016-07-03,2016-02-12,309146.41000000003,151,142,0
4974,1381,777006.99,Retail,medium,0,2022-06-27,296051.4,6204.32,medium,high,low,2025-06-27,2024-03-29,302255.72000000003,41,455,1
4975,1393,838222.99,Retail,medium,0,2015-08-28,109736.04,6941.75,high,low,high,2018-08-28,2017-05-03,116677.79,124,482,1
4976,1639,1003049.12,Food and Beverage,low,0,2015-03-20,336674.09,11943.84,high,high,low,2018-03-20,2018-03-19,348617.93000000005,130,1,0
4977,1698,1026675.4,Finance,medium,1,2017-08-29,114261.38,6999.93,high,low,medium,2020-08-29,2018-03-30,121261.31,100,883,0
4978,1428,1189091.26,Manufacturing,medium,0,2019-01-17,56599.38,7297.35,high,high,high,2022-01-17,2021-03-17,63896.729999999996,83,306,1
4979,1263,653510.73,Retail,low,0,2019-10-24,434105.97,8228.0,high,high,high,2022-10-24,2019-12-18,442333.97,74,1041,0
4980,1120,1118181.96,Energy,high,0,2016-05-02,200386.58,10753.15,high,medium,medium,2019-05-02,2017-08-01,211139.72999999998,116,639,1
4981,1571,899581.37,Government,medium,1,2014-03-13,155202.57,7882.48,medium,high,low,2017-03-13,2015-03-25,163085.05000000002,142,719,1
4982,1551,1142537.46,Education,medium,1,2016-08-17,215044.93,8306.53,medium,high,high,2019-08-17,2019-04-10,223351.46,113,129,0
4983,1435,939160.1,Healthcare,medium,0,2011-06-24,235882.88,5678.3,high,high,high,2014-06-24,2012-01-04,241561.18,175,902,0
4984,1552,939347.15,Finance,low,1,2019-09-17,233745.09,7417.31,high,low,high,2022-09-17,2022-03-21,241162.4,75,180,1
4985,1040,753232.27,Energy,medium,0,2020-12-09,108825.83,9403.07,high,high,high,2023-12-09,2021-06-01,118228.9,60,921,0
4986,1741,982931.96,Retail,medium,0,2016-02-22,263330.5,7420.61,medium,high,high,2019-02-22,2017-02-20,270751.11,119,732,0
4987,1490,776071.41,Manufacturing,medium,1,2012-07-25,211753.46,5687.41,high,high,high,2015-07-25,2015-03-09,217440.87,162,138,0
4988,1391,1130434.21,Energy,medium,0,2014-06-11,142211.27,6629.38,high,medium,medium,2017-06-11,2015-08-12,148840.65,139,669,1
4989,1640,976953.49,Energy,medium,0,2010-08-03,127136.87,6711.38,medium,high,low,2013-08-03,2010-11-02,133848.25,186,1005,0
4990,1132,1025356.5,Retail,medium,0,2011-04-11,105772.07,8701.84,medium,high,low,2014-04-11,2014-04-03,114473.91,178,8,1
4991,1600,827282.46,Manufacturing,high,0,2019-06-14,102363.22,6809.35,medium,high,medium,2022-06-14,2019-11-12,109172.57,78,945,0
4992,1596,1194333.42,Energy,low,0,2019-02-12,183369.67,14711.03,high,high,medium,2022-02-12,2019-12-23,198080.7,82,782,0
4993,1682,995470.41,Energy,medium,0,2011-06-01,319428.2,9359.98,high,high,high,2014-06-01,2013-04-19,328788.18,176,408,0
4994,1218,941484.43,Food and Beverage,low,0,2013-03-18,252061.42,8375.45,high,high,low,2016-03-18,2015-05-27,260436.87000000002,154,296,0
4995,1464,1354512.37,Energy,medium,0,2022-01-26,235287.3,5563.7,high,high,high,2025-01-26,2023-07-12,240851.0,46,564,0
4996,2137,1179437.78,Energy,medium,0,2022-05-26,127470.66,6739.99,medium,high,high,2025-05-26,2025-02-19,134210.65,42,96,1
4997,2150,840979.34,Healthcare,medium,1,2011-01-25,256612.94,10977.63,high,high,high,2014-01-25,2011-10-31,267590.57,180,817,0
4998,1416,925003.54,Education,medium,0,2018-05-08,92796.17,6833.1,high,high,high,2021-05-08,2018-08-06,99629.27,92,1006,1
4999,1652,1000442.16,Energy,medium,0,2014-11-04,113862.24,7935.93,high,high,low,2017-11-04,2017-09-29,121798.17000000001,134,36,1
5000,1252,729470.94,Energy,low,0,2020-01-21,172897.55,9003.43,medium,high,high,2023-01-21,2022-05-25,181900.97999999998,71,241,0
5001,1320,1090424.46,Energy,medium,0,2010-11-17,122557.29,7997.34,high,low,high,2013-11-17,2012-05-28,130554.62999999999,183,538,1
